OrderDetailID,OrderID,ProductID,Quantity,SupplierID
13497,7657921,26642,3,5
13498,7657922,20964,10,2
13499,7657923,6429,1,5
13500,7657923,19976,12,5
13501,7657923,3239,14,2
13502,7657923,8657,6,3
13503,7657923,26141,9,6
13504,7657923,5456,10,1
13505,7657923,4283,19,1
13506,7657923,16897,12,5
13507,7657923,26434,1,6
13508,7657924,11540,2,1
13509,7657924,5346,11,4
13510,7657924,2933,18,6
13511,7657924,10366,3,5
13512,7657924,23779,5,4
13513,7657925,2411,20,5
13514,7657925,26371,3,6
13515,7657925,8550,17,3
13516,7657925,10190,1,4
13517,7657925,655,5,5
13518,7657926,21703,10,3
13519,7657926,20630,19,3
13520,7657926,3960,11,4
13521,7657926,9046,2,2
13522,7657927,22473,1,4
13523,7657927,676,2,4
13524,7657928,25906,12,1
13525,7657928,10573,13,6
13526,7657928,19126,12,4
13527,7657928,7984,3,3
13528,7657928,11337,5,4
13529,7657928,13626,16,3
13530,7657928,1465,14,5
13531,7657929,8718,17,5
13532,7657929,19974,9,4
13533,7657929,12483,8,2
13534,7657929,16358,6,1
13535,7657930,23260,1,2
13536,7657931,14457,17,3
13537,7657931,12999,6,1
13538,7657931,23767,10,1
13539,7657931,11231,17,1
13540,7657931,13940,9,2
13541,7657931,14714,2,5
13542,7657931,13918,2,2
13543,7657931,7193,18,3
13544,7657931,14498,15,6
13545,7657931,24409,5,2
13546,7657932,6863,7,2
13547,7657932,9744,8,1
13548,7657932,13686,15,4
13549,7657932,24413,9,1
13550,7657932,9353,7,6
13551,7657932,15025,20,3
13552,7657932,8626,2,4
13553,7657932,12346,4,3
13554,7657932,9408,8,1
13555,7657933,3905,20,4
13556,7657933,12546,16,5
13557,7657934,19987,19,6
13558,7657934,1031,1,1
13559,7657934,1125,10,5
13560,7657935,9434,19,3
13561,7657935,12677,4,6
13562,7657935,19445,12,1
13563,7657935,6082,17,3
13564,7657936,22181,6,3
13565,7657936,20839,9,4
13566,7657936,19766,15,2
13567,7657937,1022,14,5
13568,7657937,25261,13,1
13569,7657938,4739,11,4
13570,7657938,24892,8,1
13571,7657938,1388,13,3
13572,7657938,24540,4,3
13573,7657938,1,14,4
13574,7657938,16927,14,3
13575,7657938,25261,20,4
13576,7657939,26817,14,4
13577,7657939,19663,12,1
13578,7657939,25150,8,4
13579,7657939,19421,1,4
13580,7657939,24298,5,1
13581,7657939,11387,19,3
13582,7657940,15191,10,2
13583,7657940,18760,19,3
13584,7657940,4966,5,5
13585,7657940,4040,6,2
13586,7657940,20259,10,3
13587,7657940,724,18,2
13588,7657940,26160,6,1
13589,7657940,3326,2,3
13590,7657941,9962,11,2
13591,7657941,9695,17,2
13592,7657941,19453,19,5
13593,7657942,12520,7,1
13594,7657942,12980,4,2
13595,7657942,16692,18,5
13596,7657942,10292,16,4
13597,7657943,17026,14,4
13598,7657943,18033,7,6
13599,7657943,15254,13,1
13600,7657943,21991,10,1
13601,7657944,1752,18,3
13602,7657944,53,11,2
13603,7657945,1533,14,5
13604,7657945,2379,19,6
13605,7657945,18633,8,6
13606,7657945,16133,9,4
13607,7657945,21910,19,3
13608,7657945,23095,20,4
13609,7657945,1030,18,4
13610,7657946,25887,5,1
13611,7657946,16940,15,2
13612,7657946,15653,12,6
13613,7657947,9367,15,1
13614,7657947,13729,19,5
13615,7657947,24407,4,2
13616,7657947,260,11,1
13617,7657947,465,4,5
13618,7657947,458,9,1
13619,7657948,14684,15,3
13620,7657948,2855,12,3
13621,7657948,3430,15,5
13622,7657948,19939,1,3
13623,7657948,19726,10,1
13624,7657948,14054,7,3
13625,7657948,10550,3,5
13626,7657948,15604,9,2
13627,7657949,22876,19,6
13628,7657950,16580,15,3
13629,7657950,20356,4,5
13630,7657950,10180,17,2
13631,7657950,21036,12,6
13632,7657950,22333,4,5
13633,7657950,2159,6,4
13634,7657950,21812,8,6
13635,7657950,26715,20,2
13636,7657950,15072,9,6
13637,7657951,5980,5,5
13638,7657951,25162,10,6
13639,7657951,3834,18,6
13640,7657951,19164,18,5
13641,7657951,7031,19,5
13642,7657952,17433,16,6
13643,7657952,8160,7,3
13644,7657953,19757,1,1
13645,7657954,11189,16,5
13646,7657954,8138,15,1
13647,7657954,21313,13,1
13648,7657954,14608,12,1
13649,7657954,14370,18,2
13650,7657954,26569,16,4
13651,7657954,14327,3,1
13652,7657955,22763,12,5
13653,7657955,3028,9,2
13654,7657956,11773,14,1
13655,7657956,1278,13,5
13656,7657956,8381,17,1
13657,7657956,1607,3,6
13658,7657956,8271,16,2
13659,7657956,254,17,6
13660,7657956,20927,13,5
13661,7657956,19412,11,6
13662,7657957,6316,6,5
13663,7657957,22260,16,6
13664,7657957,2714,13,6
13665,7657957,4928,10,3
13666,7657957,5297,6,5
13667,7657957,5592,11,5
13668,7657958,9587,17,1
13669,7657958,18293,12,5
13670,7657958,5451,17,3
13671,7657958,20442,18,1
13672,7657958,15198,13,6
13673,7657958,9798,20,4
13674,7657958,10268,12,5
13675,7657958,26506,4,5
13676,7657959,13088,16,4
13677,7657959,17454,2,2
13678,7657959,12601,13,6
13679,7657959,24647,7,4
13680,7657959,14645,5,6
13681,7657959,20519,3,5
13682,7657959,14250,10,3
13683,7657959,14238,1,1
13684,7657959,11584,4,5
13685,7657959,17594,13,3
13686,7657960,2883,2,5
13687,7657960,784,12,4
13688,7657960,18524,20,3
13689,7657960,15944,6,3
13690,7657960,15945,10,2
13691,7657961,24082,16,1
13692,7657962,1193,17,2
13693,7657962,26803,10,6
13694,7657962,1509,1,4
13695,7657962,14482,11,2
13696,7657962,35,7,3
13697,7657962,9549,14,5
13698,7657962,4003,8,5
13699,7657962,347,12,5
13700,7657963,11605,13,5
13701,7657963,14583,1,1
13702,7657963,21988,3,2
13703,7657963,19262,19,1
13704,7657963,20090,9,3
13705,7657963,12358,3,5
13706,7657963,24504,5,4
13707,7657964,11606,11,6
13708,7657964,23198,14,6
13709,7657964,6531,10,3
13710,7657964,13582,14,3
13711,7657964,6370,19,5
13712,7657964,25717,13,6
13713,7657965,633,3,5
13714,7657965,11998,15,6
13715,7657965,3597,19,1
13716,7657965,10611,6,6
13717,7657965,7008,13,2
13718,7657965,26686,4,5
13719,7657965,11109,7,6
13720,7657965,15726,8,4
13721,7657965,20646,4,5
13722,7657966,7821,8,4
13723,7657966,19390,12,3
13724,7657966,11949,2,1
13725,7657966,10971,14,1
13726,7657966,5913,2,4
13727,7657966,7207,18,4
13728,7657966,5190,13,3
13729,7657966,10100,3,4
13730,7657966,22104,4,1
13731,7657966,18900,15,6
13732,7657967,6785,2,3
13733,7657967,12192,10,4
13734,7657967,2966,7,4
13735,7657967,26624,20,2
13736,7657968,21810,17,2
13737,7657968,10308,7,3
13738,7657969,13188,15,6
13739,7657969,22436,12,6
13740,7657969,2284,1,5
13741,7657969,17781,4,1
13742,7657969,11740,19,2
13743,7657969,13530,5,4
13744,7657969,18446,17,6
13745,7657969,12887,10,6
13746,7657969,22821,16,2
13747,7657970,23201,8,3
13748,7657970,23102,18,2
13749,7657970,11060,14,4
13750,7657971,13199,12,4
13751,7657971,19674,19,3
13752,7657971,26765,5,2
13753,7657971,15274,3,3
13754,7657971,6261,18,3
13755,7657971,23686,12,5
13756,7657972,25067,9,6
13757,7657972,7324,15,5
13758,7657972,14381,17,6
13759,7657972,20485,17,5
13760,7657972,8570,16,6
13761,7657972,21106,14,3
13762,7657972,6531,2,5
13763,7657972,13705,11,3
13764,7657972,4632,9,2
13765,7657972,20358,17,4
13766,7657973,5871,4,3
13767,7657973,21856,8,1
13768,7657973,26119,18,5
13769,7657973,21264,1,6
13770,7657973,16491,2,6
13771,7657973,9743,11,3
13772,7657974,1848,5,1
13773,7657974,20723,10,3
13774,7657974,20857,9,4
13775,7657974,575,14,6
13776,7657974,8043,8,5
13777,7657974,26766,20,4
13778,7657974,12335,20,2
13779,7657974,8577,11,4
13780,7657974,7012,18,5
13781,7657975,12105,12,6
13782,7657976,11191,6,1
13783,7657976,13457,15,5
13784,7657976,18782,10,4
13785,7657976,6308,17,5
13786,7657976,19483,1,6
13787,7657976,12970,5,3
13788,7657976,11605,7,3
13789,7657977,26738,16,4
13790,7657977,8622,19,5
13791,7657977,198,14,1
13792,7657978,5826,5,6
13793,7657978,15250,4,2
13794,7657978,25162,15,6
13795,7657978,3121,20,3
13796,7657978,2914,14,2
13797,7657979,26942,3,6
13798,7657979,23466,8,6
13799,7657979,19054,10,4
13800,7657979,15032,9,5
13801,7657980,7850,19,5
13802,7657980,24327,20,4
13803,7657980,7009,10,3
13804,7657980,4407,10,3
13805,7657980,1,11,5
13806,7657980,13295,17,6
13807,7657980,6226,14,5
13808,7657980,13424,4,3
13809,7657980,6492,19,1
13810,7657981,1690,18,3
13811,7657981,20252,9,6
13812,7657981,7968,14,3
13813,7657982,18850,20,4
13814,7657982,6605,7,1
13815,7657982,16723,2,6
13816,7657983,3647,14,3
13817,7657983,4492,15,6
13818,7657983,3820,12,6
13819,7657983,18394,12,6
13820,7657983,17967,15,3
13821,7657984,15150,6,3
13822,7657984,23442,7,1
13823,7657984,1976,8,4
13824,7657984,4296,3,3
13825,7657985,15682,18,4
13826,7657985,4176,13,6
13827,7657985,11072,19,5
13828,7657985,19731,12,4
13829,7657985,9532,15,2
13830,7657985,18146,5,2
13831,7657985,5790,5,4
13832,7657985,7918,6,3
13833,7657986,24541,13,5
13834,7657986,26694,7,6
13835,7657986,11393,7,6
13836,7657986,25191,7,4
13837,7657986,25335,7,4
13838,7657986,14217,3,5
13839,7657986,25787,7,3
13840,7657987,20320,16,4
13841,7657987,22153,8,5
13842,7657987,22249,11,6
13843,7657987,22794,4,1
13844,7657987,19392,6,4
13845,7657987,15899,16,6
13846,7657988,4792,6,4
13847,7657988,17223,16,3
13848,7657988,8952,9,3
13849,7657988,4901,20,1
13850,7657988,1307,19,2
13851,7657988,17932,9,4
13852,7657988,24486,17,5
13853,7657988,19997,2,6
13854,7657989,19104,18,4
13855,7657989,10118,10,1
13856,7657989,21923,11,6
13857,7657989,5840,4,4
13858,7657989,8475,7,1
13859,7657989,12670,12,3
13860,7657989,5805,20,3
13861,7657989,369,20,4
13862,7657989,15318,11,5
13863,7657990,17450,16,5
13864,7657990,11790,5,1
13865,7657990,18658,1,1
13866,7657991,14980,18,4
13867,7657991,18454,6,5
13868,7657991,26936,17,6
13869,7657991,7487,3,6
13870,7657991,10856,9,3
13871,7657991,954,3,2
13872,7657991,3564,17,3
13873,7657991,1357,20,1
13874,7657991,15471,18,6
13875,7657991,2292,6,3
13876,7657992,22554,4,4
13877,7657992,15332,7,4
13878,7657992,4397,18,4
13879,7657992,43,11,5
13880,7657992,25798,20,1
13881,7657992,916,6,2
13882,7657993,5304,9,2
13883,7657994,19096,10,1
13884,7657994,15420,4,3
13885,7657994,11934,15,2
13886,7657994,23277,11,3
13887,7657994,1086,9,2
13888,7657994,22224,9,2
13889,7657994,9835,11,4
13890,7657994,19804,5,6
13891,7657995,26947,1,2
13892,7657995,11358,1,1
13893,7657995,9396,6,2
13894,7657995,16429,11,4
13895,7657995,11520,9,5
13896,7657995,19554,17,6
13897,7657995,4147,8,4
13898,7657995,1553,7,3
13899,7657995,23868,1,5
13900,7657996,25149,16,1
13901,7657996,23765,19,2
13902,7657996,15247,10,2
13903,7657996,25629,8,6
13904,7657997,12620,10,4
13905,7657997,12060,2,5
13906,7657997,14351,5,1
13907,7657998,13949,7,5
13908,7657998,16875,19,5
13909,7657998,4185,3,5
13910,7657998,9710,18,2
13911,7657999,9701,12,5
13912,7657999,797,19,4
13913,7657999,23216,10,4
13914,7657999,15254,10,2
13915,7657999,19504,11,1
13916,7657999,8317,6,1
13917,7657999,23364,13,2
13918,7658000,19304,12,5
13919,7658000,2568,17,6
13920,7658000,17970,10,6
13921,7658000,21962,2,1
13922,7658001,7102,12,4
13923,7658002,26720,12,1
13924,7658002,24791,12,1
13925,7658002,13947,6,4
13926,7658002,16987,16,5
13927,7658002,19709,11,3
13928,7658002,15036,10,1
13929,7658003,4114,5,2
13930,7658003,15938,14,6
13931,7658003,15597,3,2
13932,7658003,19799,7,3
13933,7658003,17158,14,4
13934,7658004,10010,19,5
13935,7658004,14373,11,2
13936,7658004,12106,5,5
13937,7658004,20360,6,3
13938,7658004,23511,1,4
13939,7658004,2832,11,5
13940,7658004,10066,4,2
13941,7658005,6737,18,5
13942,7658005,9142,3,1
13943,7658005,3735,16,1
13944,7658005,24123,1,5
13945,7658005,1368,2,6
13946,7658005,4516,9,1
13947,7658005,19287,18,3
13948,7658006,1017,6,2
13949,7658006,12123,13,4
13950,7658006,19732,16,4
13951,7658006,2091,15,5
13952,7658006,25167,10,3
13953,7658007,10317,2,6
13954,7658007,21092,18,6
13955,7658007,16926,13,3
13956,7658008,12300,12,6
13957,7658008,1944,2,1
13958,7658008,11871,13,6
13959,7658008,13588,1,1
13960,7658008,20794,17,6
13961,7658009,16968,6,3
13962,7658009,22192,17,2
13963,7658009,26606,11,5
13964,7658009,16631,1,2
13965,7658009,25131,4,5
13966,7658009,11359,16,6
13967,7658009,12029,13,4
13968,7658009,2274,18,2
13969,7658010,4646,3,2
13970,7658010,10618,19,1
13971,7658010,8467,3,5
13972,7658010,14571,14,6
13973,7658010,11973,11,1
13974,7658010,23794,7,1
13975,7658010,13320,18,5
13976,7658010,7753,4,6
13977,7658011,7238,10,5
13978,7658011,8637,6,3
13979,7658011,25617,5,4
13980,7658011,17083,4,1
13981,7658011,17621,10,3
13982,7658011,3194,18,4
13983,7658011,12689,11,3
13984,7658012,801,17,4
13985,7658013,9198,20,4
13986,7658013,23421,2,6
13987,7658014,7036,12,4
13988,7658014,13144,5,1
13989,7658014,14413,2,6
13990,7658014,15707,8,6
13991,7658014,21279,20,2
13992,7658014,1796,8,6
13993,7658014,17834,13,3
13994,7658014,17507,13,5
13995,7658014,18533,9,4
13996,7658014,21207,6,6
13997,7658015,3372,15,6
13998,7658015,4601,20,2
13999,7658015,6672,1,6
14000,7658015,13783,5,3
14001,7658016,19652,8,3
14002,7658016,5493,20,2
14003,7658016,26812,15,4
14004,7658016,8396,8,2
14005,7658016,23999,19,4
14006,7658016,25970,19,4
14007,7658016,10687,4,3
14008,7658016,7529,1,6
14009,7658016,175,5,2
14010,7658016,26391,16,2
14011,7658017,15021,8,3
14012,7658017,24909,15,1
14013,7658017,7420,14,3
14014,7658017,6532,12,2
14015,7658018,18478,17,6
14016,7658018,23857,14,6
14017,7658018,25978,16,3
14018,7658018,3804,2,5
14019,7658019,15620,12,6
14020,7658019,4771,1,2
14021,7658019,30,11,1
14022,7658020,14769,7,3
14023,7658020,19399,20,5
14024,7658020,651,7,5
14025,7658020,9344,12,1
14026,7658020,24150,12,6
14027,7658021,7639,10,5
14028,7658021,16164,3,6
14029,7658021,19491,2,3
14030,7658021,21825,16,5
14031,7658021,3328,1,6
14032,7658021,297,9,6
14033,7658022,4026,13,5
14034,7658022,5495,5,3
14035,7658022,17219,20,6
14036,7658022,21703,3,5
14037,7658023,3492,13,5
14038,7658023,5140,6,1
14039,7658023,3495,4,4
14040,7658023,195,7,3
14041,7658023,20716,6,3
14042,7658024,22509,8,4
14043,7658024,11745,10,6
14044,7658025,3031,20,5
14045,7658025,4193,15,1
14046,7658025,19145,8,6
14047,7658025,9391,19,5
14048,7658025,19957,3,5
14049,7658025,19325,5,4
14050,7658025,19533,8,2
14051,7658025,21980,8,4
14052,7658025,21114,12,6
14053,7658025,4163,14,4
14054,7658026,15840,15,5
14055,7658026,8592,17,5
14056,7658026,13305,18,3
14057,7658026,19930,4,2
14058,7658026,3469,12,5
14059,7658026,23281,1,4
14060,7658027,16891,17,6
14061,7658027,20251,10,6
14062,7658027,11255,2,3
14063,7658027,11548,2,3
14064,7658027,26513,9,4
14065,7658027,6082,10,1
14066,7658027,982,6,3
14067,7658028,20305,4,5
14068,7658028,23613,19,3
14069,7658028,20361,6,3
14070,7658028,11028,10,1
14071,7658029,10019,1,5
14072,7658029,9144,15,3
14073,7658029,23363,6,6
14074,7658029,25,17,3
14075,7658029,17576,15,3
14076,7658029,2904,16,4
14077,7658029,24939,8,2
14078,7658030,3446,9,3
14079,7658030,10217,17,4
14080,7658030,18212,3,6
14081,7658030,24023,18,6
14082,7658030,14309,4,2
14083,7658030,4962,20,5
14084,7658030,22220,17,3
14085,7658031,12851,9,3
14086,7658031,1736,16,6
14087,7658032,16583,7,3
14088,7658032,11168,6,2
14089,7658033,17955,9,6
14090,7658033,4998,1,2
14091,7658033,4497,9,6
14092,7658033,16629,20,3
14093,7658033,12675,10,1
14094,7658033,14178,17,3
14095,7658033,8199,14,3
14096,7658034,6033,15,4
14097,7658035,2398,19,2
14098,7658035,9432,20,5
14099,7658035,3103,14,4
14100,7658035,5277,19,3
14101,7658035,9310,10,2
14102,7658035,8068,19,2
14103,7658035,26881,17,5
14104,7658035,10401,1,6
14105,7658035,1954,14,6
14106,7658035,21428,6,2
14107,7658036,20294,9,5
14108,7658036,2931,19,6
14109,7658036,26557,8,3
14110,7658036,24252,10,1
14111,7658036,5809,20,1
14112,7658036,25122,9,2
14113,7658036,3591,3,6
14114,7658036,3961,8,6
14115,7658036,10910,7,6
14116,7658036,5956,1,1
14117,7658037,12880,5,1
14118,7658037,17525,4,4
14119,7658037,12073,4,3
14120,7658037,24242,6,3
14121,7658037,26911,4,6
14122,7658037,4411,12,4
14123,7658037,22949,7,5
14124,7658037,17075,8,6
14125,7658038,9639,8,2
14126,7658038,17270,4,2
14127,7658039,25344,6,6
14128,7658039,12848,18,5
14129,7658040,13198,2,6
14130,7658040,7005,3,5
14131,7658040,12529,14,4
14132,7658040,1500,18,4
14133,7658040,8780,1,4
14134,7658040,19525,1,4
14135,7658041,16691,2,6
14136,7658042,18263,5,1
14137,7658042,18295,17,6
14138,7658042,19504,19,1
14139,7658042,5105,7,1
14140,7658042,11666,6,2
14141,7658042,7178,13,6
14142,7658042,21013,13,5
14143,7658042,25017,17,4
14144,7658042,23724,13,5
14145,7658042,15292,14,6
14146,7658043,20656,20,5
14147,7658043,8618,12,5
14148,7658043,15900,12,1
14149,7658043,8739,3,6
14150,7658043,22835,19,4
14151,7658043,17647,8,6
14152,7658043,17267,16,5
14153,7658043,9496,13,2
14154,7658043,8943,5,6
14155,7658044,10475,6,2
14156,7658044,7786,13,4
14157,7658044,12545,10,2
14158,7658044,11580,15,3
14159,7658044,21624,19,6
14160,7658044,19957,14,5
14161,7658044,5580,20,3
14162,7658044,19219,8,1
14163,7658044,24384,17,4
14164,7658045,1580,18,6
14165,7658045,20498,1,2
14166,7658045,24928,8,5
14167,7658045,450,7,5
14168,7658045,25100,6,4
14169,7658045,3023,2,1
14170,7658045,5123,11,2
14171,7658045,20643,1,4
14172,7658045,10690,1,6
14173,7658045,15097,12,6
14174,7658046,18919,20,6
14175,7658046,20421,4,5
14176,7658046,3757,14,3
14177,7658046,26084,2,1
14178,7658046,22459,10,4
14179,7658046,22747,9,4
14180,7658046,19427,16,1
14181,7658047,8812,16,1
14182,7658048,7486,8,5
14183,7658048,25974,13,2
14184,7658048,939,1,3
14185,7658048,12887,3,1
14186,7658048,4872,15,2
14187,7658048,5370,1,2
14188,7658048,6836,3,4
14189,7658049,21525,17,6
14190,7658049,640,14,2
14191,7658049,26044,19,4
14192,7658050,12673,13,5
14193,7658050,23274,11,1
14194,7658050,22059,11,1
14195,7658050,6798,6,4
14196,7658051,16954,3,1
14197,7658051,17430,18,5
14198,7658051,9051,5,1
14199,7658051,5106,2,1
14200,7658051,26504,17,6
14201,7658051,10701,17,3
14202,7658051,19474,20,5
14203,7658052,24544,2,1
14204,7658052,2715,9,3
14205,7658052,10258,14,1
14206,7658052,8492,4,4
14207,7658052,21928,18,3
14208,7658052,15671,3,5
14209,7658052,16325,17,4
14210,7658052,5814,5,2
14211,7658053,8074,7,2
14212,7658053,6552,1,6
14213,7658053,11264,1,6
14214,7658054,8304,10,6
14215,7658055,7546,6,3
14216,7658055,22149,4,3
14217,7658055,10190,9,6
14218,7658056,26284,3,1
14219,7658056,19991,8,5
14220,7658056,7770,16,2
14221,7658056,22562,7,4
14222,7658056,3222,19,1
14223,7658057,9294,1,6
14224,7658058,11191,6,4
14225,7658058,6168,5,2
14226,7658058,96,19,6
14227,7658058,9750,8,2
14228,7658058,23466,1,1
14229,7658058,10370,17,3
14230,7658058,12950,8,3
14231,7658058,12035,8,4
14232,7658059,23302,2,4
14233,7658059,24715,18,2
14234,7658059,15,6,1
14235,7658059,14630,10,5
14236,7658059,8728,19,4
14237,7658059,15087,2,3
14238,7658060,10241,4,3
14239,7658060,22538,9,6
14240,7658061,17746,2,4
14241,7658061,15236,3,4
14242,7658062,16405,5,1
14243,7658063,16131,4,6
14244,7658063,9530,7,2
14245,7658063,224,1,6
14246,7658063,15585,6,3
14247,7658063,7162,7,5
14248,7658063,2588,5,1
14249,7658063,14753,2,5
14250,7658063,15175,6,6
14251,7658063,18855,17,6
14252,7658063,6237,2,3
14253,7658064,20105,19,5
14254,7658064,20432,11,4
14255,7658064,21831,10,3
14256,7658064,20318,15,2
14257,7658064,1080,19,1
14258,7658065,22027,10,1
14259,7658066,1946,1,4
14260,7658067,3224,16,5
14261,7658067,12753,1,5
14262,7658068,26512,4,3
14263,7658068,2161,16,5
14264,7658068,20250,19,5
14265,7658068,2294,19,6
14266,7658068,8362,4,6
14267,7658068,21155,2,2
14268,7658068,21064,11,1
14269,7658068,346,17,2
14270,7658069,11443,20,2
14271,7658070,8481,5,3
14272,7658070,7814,5,1
14273,7658070,14376,7,1
14274,7658070,13950,5,5
14275,7658070,6376,20,1
14276,7658070,1320,17,4
14277,7658071,9641,3,4
14278,7658071,9718,18,5
14279,7658071,5220,7,4
14280,7658072,1346,16,4
14281,7658072,25958,14,4
14282,7658072,13806,4,1
14283,7658072,17637,10,5
14284,7658073,6986,7,2
14285,7658074,14437,15,1
14286,7658074,9060,10,4
14287,7658074,16334,13,5
14288,7658074,11124,19,6
14289,7658074,15506,15,1
14290,7658074,10807,17,2
14291,7658074,4133,11,3
14292,7658074,13004,4,6
14293,7658075,6739,11,1
14294,7658075,25272,6,2
14295,7658075,18512,5,4
14296,7658075,3671,1,4
14297,7658075,15816,5,4
14298,7658075,5309,4,1
14299,7658075,11752,17,1
14300,7658075,1460,20,5
14301,7658075,3745,3,6
14302,7658076,26896,1,2
14303,7658076,18389,7,5
14304,7658076,26860,10,3
14305,7658076,18952,9,2
14306,7658077,8909,7,2
14307,7658078,14090,12,4
14308,7658078,6083,13,3
14309,7658078,8306,13,4
14310,7658078,13506,20,5
14311,7658079,25674,15,1
14312,7658080,10776,5,5
14313,7658080,19135,9,2
14314,7658080,4327,18,5
14315,7658080,14129,9,4
14316,7658081,22758,13,3
14317,7658081,22478,7,3
14318,7658081,15103,16,4
14319,7658081,16085,9,4
14320,7658081,8049,17,2
14321,7658081,1626,4,4
14322,7658082,23338,16,6
14323,7658082,6753,2,2
14324,7658082,4501,14,5
14325,7658082,21279,4,6
14326,7658082,12231,16,1
14327,7658082,10109,2,1
14328,7658083,26254,7,6
14329,7658083,16164,18,1
14330,7658083,17642,7,5
14331,7658083,9860,8,4
14332,7658083,6539,14,2
14333,7658083,17353,12,2
14334,7658084,12343,17,3
14335,7658084,6067,18,3
14336,7658084,22053,15,4
14337,7658084,3985,8,3
14338,7658084,17032,11,4
14339,7658084,7246,7,3
14340,7658084,22770,4,6
14341,7658084,17930,14,6
14342,7658084,2723,7,2
14343,7658085,7894,14,2
14344,7658085,8208,7,6
14345,7658086,16500,3,5
14346,7658086,13055,6,4
14347,7658087,13485,17,3
14348,7658087,3757,10,6
14349,7658087,4238,9,4
14350,7658087,17473,20,6
14351,7658087,15817,3,1
14352,7658087,6873,1,3
14353,7658087,17584,7,1
14354,7658088,26421,2,1
14355,7658088,6368,17,1
14356,7658088,26982,9,4
14357,7658088,16042,7,6
14358,7658089,2474,8,5
14359,7658089,17871,3,3
14360,7658089,9567,2,1
14361,7658089,26882,12,2
14362,7658089,25331,5,6
14363,7658089,19313,1,3
14364,7658089,10453,3,3
14365,7658089,86,1,5
14366,7658089,19383,20,3
14367,7658089,7482,11,3
14368,7658090,11361,5,3
14369,7658090,25460,6,5
14370,7658090,15731,8,3
14371,7658090,10561,4,2
14372,7658090,13919,18,6
14373,7658090,854,4,5
14374,7658090,22175,8,5
14375,7658091,9465,19,3
14376,7658091,9699,1,1
14377,7658091,3718,4,4
14378,7658091,10002,3,4
14379,7658091,25515,19,3
14380,7658091,14280,4,1
14381,7658091,3808,19,6
14382,7658092,23838,2,1
14383,7658092,1026,2,6
14384,7658093,26232,7,2
14385,7658093,4249,12,3
14386,7658093,4277,10,1
14387,7658093,22390,16,3
14388,7658093,9674,1,6
14389,7658093,10195,3,1
14390,7658093,9563,10,1
14391,7658094,21064,11,5
14392,7658094,19689,18,2
14393,7658094,1658,8,1
14394,7658094,17180,18,6
14395,7658094,8917,11,2
14396,7658094,19979,2,2
14397,7658094,7979,17,2
14398,7658094,4343,8,2
14399,7658095,16499,19,2
14400,7658095,8652,14,2
14401,7658095,9510,20,1
14402,7658095,16256,6,4
14403,7658095,552,13,4
14404,7658095,10373,13,1
14405,7658096,26275,3,1
14406,7658096,15971,18,3
14407,7658096,22829,18,6
14408,7658097,7890,20,4
14409,7658097,10859,8,4
14410,7658097,16917,15,3
14411,7658098,1470,3,3
14412,7658098,22983,19,6
14413,7658099,10387,18,2
14414,7658099,2572,20,2
14415,7658099,15850,10,5
14416,7658099,1673,1,3
14417,7658099,10898,16,3
14418,7658099,21955,3,2
14419,7658099,16482,8,5
14420,7658100,11574,11,6
14421,7658100,3702,19,4
14422,7658100,11871,13,4
14423,7658100,22023,1,6
14424,7658100,4862,11,6
14425,7658100,17341,14,2
14426,7658100,6913,12,5
14427,7658100,26894,2,5
14428,7658100,7352,6,2
14429,7658101,26234,13,3
14430,7658101,16046,3,3
14431,7658101,348,11,5
14432,7658101,18791,9,5
14433,7658101,8,12,3
14434,7658102,26055,17,4
14435,7658102,11608,20,5
14436,7658102,11829,4,6
14437,7658102,20416,12,6
14438,7658102,9112,8,2
14439,7658102,5831,9,2
14440,7658102,4593,14,6
14441,7658102,10897,2,3
14442,7658103,15676,1,3
14443,7658103,7156,5,2
14444,7658103,18399,4,5
14445,7658103,11632,5,6
14446,7658103,19061,6,5
14447,7658103,1189,17,3
14448,7658104,18764,1,2
14449,7658104,22235,11,4
14450,7658104,2721,16,1
14451,7658104,22543,19,1
14452,7658104,21230,10,4
14453,7658104,18193,10,1
14454,7658104,3538,11,3
14455,7658105,18934,4,1
14456,7658105,3175,10,5
14457,7658106,26532,15,5
14458,7658106,11994,3,4
14459,7658106,14035,18,5
14460,7658106,11198,16,4
14461,7658106,25173,11,1
14462,7658106,10857,16,5
14463,7658106,21423,6,1
14464,7658106,23917,15,3
14465,7658106,6925,15,3
14466,7658107,23137,18,2
14467,7658107,404,7,3
14468,7658107,9941,11,2
14469,7658107,18818,19,5
14470,7658107,11430,12,1
14471,7658107,5067,6,6
14472,7658107,20365,2,2
14473,7658107,5994,5,1
14474,7658107,12804,10,1
14475,7658108,10060,12,5
14476,7658108,8111,14,2
14477,7658108,22492,15,5
14478,7658108,26911,5,5
14479,7658108,19755,10,1
14480,7658109,1342,9,2
14481,7658109,2943,17,1
14482,7658110,11079,14,3
14483,7658110,10907,6,5
14484,7658110,4054,10,1
14485,7658110,26680,20,5
14486,7658110,22361,12,5
14487,7658110,24031,14,5
14488,7658111,20907,7,5
14489,7658111,2835,14,2
14490,7658111,15999,18,4
14491,7658111,18470,13,4
14492,7658111,19067,19,5
14493,7658111,4799,18,1
14494,7658111,9062,14,3
14495,7658111,24540,15,6
14496,7658111,22420,8,2
