OrderID,CustomerID,PaymentID,OrderDate,ShipperID,ShipDate,DeliveryDate,Total_order_amount
7657916,57291,6,2021-08-02,2,2021-08-04,2021-08-19,8185.3
7657917,57325,5,2021-08-02,2,2021-08-11,2021-08-21,1211.01
7657918,57434,4,2021-08-03,5,2021-08-11,2021-08-16,9953.6
7657919,57453,6,2021-08-03,4,2021-08-05,2021-08-06,12110
7657920,57470,4,2021-08-03,5,2021-08-06,2021-08-13,2142
7657921,57451,4,2021-08-03,7,2021-08-08,2021-08-16,31209.5
7657922,57105,4,2021-08-03,3,2021-08-12,2021-08-15,4000
7657923,57218,4,2021-08-03,4,2021-08-12,2021-08-30,25895.3
7657924,57330,6,2021-08-03,2,2021-08-10,2021-08-23,15230.02
7657925,57486,3,2021-08-03,1,2021-08-10,2021-08-22,9665
7657926,57170,6,2021-08-03,7,2021-08-07,2021-08-16,8646
7657927,57175,3,2021-08-03,8,2021-08-04,2021-08-12,375
7657928,57365,3,2021-08-03,2,2021-08-10,2021-08-17,13985.25
7657929,57237,6,2021-08-03,6,2021-08-11,2021-08-27,9045
7657930,57290,4,2021-08-03,7,2021-08-08,2021-08-25,125
7657931,57339,5,2021-08-03,3,2021-08-09,2021-08-29,29731.25
7657932,57420,3,2021-08-03,7,2021-08-05,2021-08-25,20297
7657933,57304,4,2021-08-03,3,2021-08-07,2021-08-08,5888.48
7657934,57375,6,2021-08-03,2,2021-08-09,2021-08-28,3415.5
7657935,57292,3,2021-08-03,1,2021-08-04,2021-08-20,28632
7657936,57108,3,2021-08-03,4,2021-08-10,2021-08-13,8376
7657937,57479,3,2021-08-04,2,2021-08-12,2021-08-14,16589
7657938,57216,4,2021-08-04,8,2021-08-11,2021-08-29,33539.44
7657939,57196,4,2021-08-04,7,2021-08-09,2021-08-12,22118.5
7657940,57169,4,2021-08-04,2,2021-08-10,2021-08-16,13539.5
7657941,57476,5,2021-08-04,3,2021-08-09,2021-08-17,26066
7657942,57482,4,2021-08-04,3,2021-08-14,2021-08-30,3393.8
7657943,57494,3,2021-08-04,8,2021-08-05,2021-08-23,11953
7657944,57411,4,2021-08-04,5,2021-08-07,2021-08-08,3400
7657945,57421,4,2021-08-04,7,2021-08-07,2021-08-23,24552
7657946,57233,4,2021-08-04,1,2021-08-10,2021-08-17,8272.8
7657947,57471,4,2021-08-04,8,2021-08-13,2021-08-18,15815.8
7657948,57463,6,2021-08-04,1,2021-08-12,2021-08-28,16846
7657949,57116,4,2021-08-04,8,2021-08-06,2021-08-21,6650
7657950,57328,4,2021-08-05,5,2021-08-15,2021-08-27,11434.7
7657951,57410,4,2021-08-05,6,2021-08-11,2021-08-14,17084.5
7657952,57442,4,2021-08-05,7,2021-08-06,2021-08-19,15032.35
7657953,57135,3,2021-08-05,6,2021-08-07,2021-08-21,216
7657954,57495,3,2021-08-05,4,2021-08-06,2021-08-19,17071
7657955,57475,3,2021-08-05,6,2021-08-09,2021-08-17,9300
7657956,57415,5,2021-08-05,4,2021-08-12,2021-08-21,17362.1
7657957,57090,3,2021-08-05,6,2021-08-13,2021-08-18,24701.58
7657958,57413,3,2021-08-05,3,2021-08-08,2021-08-13,23970
7657959,57422,5,2021-08-05,8,2021-08-08,2021-08-22,20575.85
7657960,57341,3,2021-08-05,7,2021-08-08,2021-08-17,24198
7657961,57194,4,2021-08-05,6,2021-08-13,2021-08-24,5104
7657962,57308,4,2021-08-05,8,2021-08-14,2021-08-26,33891.15
7657963,57481,6,2021-08-05,5,2021-08-09,2021-08-12,7988.3
7657964,57451,5,2021-08-05,7,2021-08-08,2021-08-26,37387.35
7657965,57311,5,2021-08-05,5,2021-08-06,2021-08-21,28327
7657966,57258,3,2021-08-06,6,2021-08-09,2021-08-11,22820.95
7657967,57404,6,2021-08-06,3,2021-08-07,2021-08-09,41601.92
7657968,57333,5,2021-08-06,6,2021-08-09,2021-08-24,2052.5
7657969,57417,5,2021-08-06,2,2021-08-07,2021-08-26,47256.8
7657970,57498,4,2021-08-06,5,2021-08-13,2021-08-31,21624
7657971,57490,4,2021-08-06,8,2021-08-11,2021-08-12,9655.6
7657972,57495,4,2021-08-07,8,2021-08-13,2021-08-28,19604
7657973,57388,4,2021-08-07,7,2021-08-11,2021-08-12,14358
7657974,57194,1,2021-08-07,5,2021-08-09,2021-08-22,29921.2
7657975,57313,4,2021-08-07,5,2021-08-15,2021-08-21,600
7657976,57452,3,2021-08-07,8,2021-08-09,2021-08-23,23000.95
7657977,57457,6,2021-08-07,5,2021-08-15,2021-08-21,9885
7657978,57216,4,2021-08-07,7,2021-08-17,2021-09-01,23205.8
7657979,57410,4,2021-08-07,5,2021-08-10,2021-08-23,2407
7657980,57295,3,2021-08-07,6,2021-08-17,2021-08-30,30678
7657981,57372,4,2021-08-07,6,2021-08-12,2021-08-20,16110
7657982,57512,4,2021-08-07,7,2021-08-12,2021-08-23,591
7657983,57276,5,2021-08-08,2,2021-08-11,2021-08-17,26056
7657984,57130,4,2021-08-08,8,2021-08-16,2021-09-02,2755.45
7657985,57463,4,2021-08-08,4,2021-08-09,2021-08-27,22478.2
7657986,57486,4,2021-08-08,1,2021-08-17,2021-08-25,18229.14
7657987,57426,3,2021-08-08,7,2021-08-11,2021-08-29,13125.9
7657988,57196,5,2021-08-08,8,2021-08-16,2021-09-05,15224.5
7657989,57414,6,2021-08-08,2,2021-08-13,2021-08-21,87606.96
7657990,57465,4,2021-08-08,6,2021-08-15,2021-08-27,10799
7657991,57429,5,2021-08-08,5,2021-08-11,2021-08-24,24443.2
7657992,57505,3,2021-08-08,7,2021-08-17,2021-08-23,13524
7657993,57496,4,2021-08-08,5,2021-08-17,2021-08-30,3223.8
7657994,57497,3,2021-08-08,3,2021-08-18,2021-09-05,16792.2
7657995,57356,4,2021-08-08,1,2021-08-18,2021-08-29,37895.25
7657996,57213,4,2021-08-08,4,2021-08-09,2021-08-13,21439.4
7657997,57461,4,2021-08-08,1,2021-08-09,2021-08-10,3245
7657998,57288,3,2021-08-08,3,2021-08-15,2021-08-27,8757.25
7657999,57313,4,2021-08-08,7,2021-08-11,2021-08-31,67857
7658000,57473,6,2021-08-08,4,2021-08-17,2021-08-23,4639
7658001,57189,2,2021-08-09,7,2021-08-11,2021-08-30,2520
7658002,57177,3,2021-08-09,7,2021-08-19,2021-09-02,11466
7658003,57400,4,2021-08-09,8,2021-08-14,2021-08-20,32356
7658004,57285,4,2021-08-09,4,2021-08-18,2021-09-04,5576
7658005,57155,4,2021-08-09,5,2021-08-10,2021-08-19,7700
7658006,57363,6,2021-08-09,8,2021-08-14,2021-08-22,12897
7658007,57510,4,2021-08-09,3,2021-08-12,2021-08-15,8190.8
7658008,57518,3,2021-08-09,1,2021-08-18,2021-08-23,14392.6
7658009,57188,5,2021-08-09,1,2021-08-11,2021-08-15,30678
7658010,57316,5,2021-08-09,6,2021-08-10,2021-08-30,30716
7658011,57456,5,2021-08-09,6,2021-08-17,2021-09-03,9012
7658012,57204,4,2021-08-09,6,2021-08-11,2021-08-14,4743
7658013,57186,3,2021-08-09,4,2021-08-13,2021-08-23,27770
7658014,57342,4,2021-08-09,4,2021-08-17,2021-08-19,31901.25
7658015,57305,4,2021-08-09,6,2021-08-11,2021-08-23,10648.73
7658016,57451,6,2021-08-10,4,2021-08-20,2021-09-05,36553
7658017,57151,6,2021-08-10,3,2021-08-19,2021-08-30,11943.4
7658018,57491,4,2021-08-10,6,2021-08-13,2021-08-26,14803
7658019,57488,3,2021-08-10,1,2021-08-19,2021-08-24,9761.05
7658020,57102,5,2021-08-10,1,2021-08-18,2021-08-22,15575.2
7658021,57493,4,2021-08-10,2,2021-08-18,2021-08-28,9640.5
7658022,57315,6,2021-08-10,4,2021-08-19,2021-08-31,7557
7658023,57435,4,2021-08-10,2,2021-08-15,2021-08-26,5895.9
7658024,57449,6,2021-08-10,5,2021-08-14,2021-09-01,2990
7658025,57468,5,2021-08-11,1,2021-08-14,2021-08-19,50309
7658026,57092,4,2021-08-11,2,2021-08-15,2021-08-27,21916.9
7658027,57084,4,2021-08-11,2,2021-08-20,2021-08-24,30697.3
7658028,57140,3,2021-08-11,4,2021-08-21,2021-09-01,10283
7658029,57168,4,2021-08-11,6,2021-08-20,2021-09-04,20427.36
7658030,57484,3,2021-08-11,2,2021-08-17,2021-08-28,27132.35
7658031,57374,4,2021-08-11,8,2021-08-14,2021-08-16,4510.2
7658032,57374,4,2021-08-11,5,2021-08-14,2021-08-22,3086.98
7658033,57444,3,2021-08-11,4,2021-08-20,2021-08-26,10769.2
7658034,57256,5,2021-08-11,4,2021-08-21,2021-08-26,38400
7658035,57344,4,2021-08-11,5,2021-08-18,2021-09-03,41179
7658036,57272,3,2021-08-11,5,2021-08-17,2021-09-04,79171.25
7658037,57488,4,2021-08-11,5,2021-08-20,2021-08-26,12872
7658038,57351,5,2021-08-11,3,2021-08-13,2021-08-19,2492
7658039,57436,4,2021-08-11,6,2021-08-17,2021-08-24,10491.36
7658040,57392,5,2021-08-12,4,2021-08-19,2021-09-05,3849
7658041,57514,6,2021-08-12,3,2021-08-15,2021-08-29,598.5
7658042,57367,3,2021-08-12,4,2021-08-18,2021-08-24,38994.58
7658043,57153,4,2021-08-12,6,2021-08-17,2021-08-31,31380.25
7658044,57343,4,2021-08-12,1,2021-08-17,2021-08-27,27570.65
7658045,57466,6,2021-08-12,2,2021-08-20,2021-09-06,22162.6
7658046,57441,4,2021-08-12,8,2021-08-13,2021-08-24,9353.9
7658047,57388,3,2021-08-12,5,2021-08-22,2021-09-08,1600
7658048,57302,3,2021-08-12,1,2021-08-20,2021-09-03,10631
7658049,57394,4,2021-08-12,3,2021-08-17,2021-09-03,26310
7658050,57083,4,2021-08-12,8,2021-08-16,2021-08-28,8123.4
7658051,57393,4,2021-08-12,1,2021-08-16,2021-09-02,27406
7658052,57118,4,2021-08-13,2,2021-08-14,2021-08-28,18556.34
7658053,57339,3,2021-08-13,6,2021-08-16,2021-08-20,5012.35
7658054,57307,4,2021-08-13,4,2021-08-17,2021-08-29,1790
7658055,57354,4,2021-08-13,5,2021-08-18,2021-08-28,7575
7658056,57455,4,2021-08-13,5,2021-08-16,2021-09-02,21312.5
7658057,57239,4,2021-08-13,7,2021-08-21,2021-08-29,1647
7658058,57394,5,2021-08-13,7,2021-08-18,2021-08-26,44291
7658059,57192,3,2021-08-13,5,2021-08-22,2021-09-07,5491.6
7658060,57414,4,2021-08-13,3,2021-08-14,2021-08-26,1507.05
7658061,57448,4,2021-08-13,8,2021-08-17,2021-09-01,842
7658062,57204,3,2021-08-13,2,2021-08-18,2021-08-21,665
7658063,57205,6,2021-08-13,8,2021-08-23,2021-09-09,9784.7
7658064,57367,2,2021-08-13,4,2021-08-22,2021-09-10,12869.95
7658065,57391,4,2021-08-13,3,2021-08-15,2021-08-22,3490
7658066,57244,4,2021-08-13,5,2021-08-15,2021-08-27,365
7658067,57340,4,2021-08-14,4,2021-08-22,2021-09-11,2555
7658068,57464,4,2021-08-14,4,2021-08-24,2021-09-09,11159.5
7658069,57372,3,2021-08-14,2,2021-08-16,2021-08-25,5500
7658070,57424,5,2021-08-14,2,2021-08-24,2021-09-13,8422
7658071,57448,2,2021-08-14,3,2021-08-18,2021-08-27,6459
7658072,57408,4,2021-08-14,2,2021-08-17,2021-08-29,8043.9
7658073,57302,4,2021-08-14,5,2021-08-21,2021-09-08,227.85
7658074,57269,2,2021-08-14,1,2021-08-15,2021-08-21,19226
7658075,57270,6,2021-08-14,3,2021-08-20,2021-09-09,17617.35
7658076,57315,4,2021-08-14,2,2021-08-20,2021-09-03,3528
7658077,57365,5,2021-08-14,5,2021-08-19,2021-09-02,14000
7658078,57303,4,2021-08-14,5,2021-08-24,2021-09-06,38681
7658079,57220,4,2021-08-14,4,2021-08-23,2021-09-11,17250
7658080,57393,3,2021-08-14,1,2021-08-16,2021-09-02,2041
7658081,57363,3,2021-08-15,1,2021-08-19,2021-08-30,9154.8
7658082,57308,4,2021-08-15,4,2021-08-23,2021-08-29,39292.4
7658083,57260,3,2021-08-15,6,2021-08-22,2021-09-07,14839.8
7658084,57508,3,2021-08-15,4,2021-08-24,2021-08-25,29569.5
7658085,57388,4,2021-08-15,3,2021-08-21,2021-09-05,6160
7658086,57330,2,2021-08-15,8,2021-08-18,2021-09-03,1023.75
7658087,57513,4,2021-08-15,4,2021-08-25,2021-09-14,35537.79
7658088,57456,3,2021-08-15,1,2021-08-17,2021-08-26,10789.7
7658089,57469,6,2021-08-15,3,2021-08-25,2021-09-07,10961.25
7658090,57214,4,2021-08-15,1,2021-08-25,2021-09-11,19571
7658091,57256,6,2021-08-15,6,2021-08-18,2021-08-28,29316
7658092,57444,2,2021-08-15,6,2021-08-23,2021-09-06,1340
7658093,57356,4,2021-08-15,3,2021-08-20,2021-08-25,8610
7658094,57406,4,2021-08-15,6,2021-08-22,2021-09-04,33604.14
7658095,57473,4,2021-08-15,8,2021-08-21,2021-08-30,15455.25
7658096,57504,4,2021-08-15,8,2021-08-25,2021-09-04,13230
7658097,57483,6,2021-08-16,1,2021-08-26,2021-09-08,10946
7658098,57520,5,2021-08-16,8,2021-08-23,2021-09-04,9631
7658099,57285,4,2021-08-16,7,2021-08-17,2021-09-02,45522.6
7658100,57355,4,2021-08-16,8,2021-08-26,2021-09-11,19408.88
7658101,57489,5,2021-08-16,4,2021-08-26,2021-09-01,12869.44
7658102,57232,6,2021-08-16,6,2021-08-23,2021-09-03,20874
7658103,57174,5,2021-08-16,7,2021-08-24,2021-09-10,9572.5
7658104,57109,6,2021-08-16,7,2021-08-24,2021-08-27,8114.75
7658105,57344,6,2021-08-16,5,2021-08-19,2021-09-05,655
7658106,57329,4,2021-08-16,7,2021-08-20,2021-08-25,117888
7658107,57458,4,2021-08-16,3,2021-08-22,2021-08-23,48713.55
7658108,57322,4,2021-08-16,6,2021-08-25,2021-09-08,19249.16
7658109,57227,5,2021-08-17,8,2021-08-19,2021-08-26,4172.5
7658110,57255,5,2021-08-17,8,2021-08-26,2021-08-30,30560.3
7658111,57471,4,2021-08-17,1,2021-08-27,2021-09-13,33685.4
7658112,57523,3,2021-08-17,4,2021-08-19,2021-08-23,712.5
7658113,57160,4,2021-08-17,6,2021-08-18,2021-08-29,18472.2
7658114,57488,3,2021-08-17,3,2021-08-24,2021-09-05,10879.2
7658115,57456,4,2021-08-17,4,2021-08-19,2021-09-03,8826.5
7658116,57516,4,2021-08-17,8,2021-08-21,2021-09-02,5892
7658117,57479,3,2021-08-17,1,2021-08-26,2021-09-07,1120
7658118,57304,4,2021-08-18,1,2021-08-20,2021-08-24,3936
7658119,57248,5,2021-08-18,7,2021-08-21,2021-08-25,17536.3
7658120,57410,3,2021-08-18,6,2021-08-28,2021-09-05,6588
7658121,57379,4,2021-08-18,8,2021-08-22,2021-08-24,435
7658122,57448,6,2021-08-18,2,2021-08-22,2021-08-29,17755.5
7658123,57408,4,2021-08-18,7,2021-08-28,2021-09-16,27297
7658124,57344,3,2021-08-18,3,2021-08-20,2021-09-03,240
7658125,57484,3,2021-08-18,5,2021-08-19,2021-09-01,14647.25
7658126,57301,3,2021-08-18,2,2021-08-26,2021-08-29,13392
7658127,57491,4,2021-08-18,6,2021-08-23,2021-09-06,2083.25
7658128,57260,6,2021-08-18,4,2021-08-23,2021-09-01,3995
7658129,57129,6,2021-08-19,5,2021-08-21,2021-09-05,16274
7658130,57125,5,2021-08-19,1,2021-08-29,2021-09-13,19760.74
7658131,57370,4,2021-08-19,1,2021-08-24,2021-09-02,133089
7658132,57259,4,2021-08-19,6,2021-08-21,2021-08-28,42785
7658133,57287,3,2021-08-19,1,2021-08-28,2021-09-03,2237
7658134,57515,4,2021-08-19,5,2021-08-22,2021-09-04,23524.55
7658135,57256,3,2021-08-19,8,2021-08-28,2021-09-09,6285.5
7658136,57470,4,2021-08-19,2,2021-08-21,2021-08-31,9601.4
7658137,57447,5,2021-08-19,6,2021-08-20,2021-08-28,12944.8
7658138,57484,4,2021-08-19,6,2021-08-20,2021-09-04,17179.25
7658139,57455,3,2021-08-19,3,2021-08-21,2021-09-03,21660.39
7658140,57392,4,2021-08-19,7,2021-08-26,2021-09-02,26589.75
7658141,57508,4,2021-08-20,2,2021-08-30,2021-09-04,13073
7658142,57321,3,2021-08-20,8,2021-08-29,2021-09-02,3659
7658143,57268,3,2021-08-20,6,2021-08-28,2021-09-05,47912.72
7658144,57473,4,2021-08-20,8,2021-08-26,2021-09-07,24843
7658145,57512,4,2021-08-20,6,2021-08-29,2021-08-30,6273.45
7658146,57513,6,2021-08-20,2,2021-08-21,2021-09-09,722
7658147,57232,3,2021-08-21,7,2021-08-26,2021-08-29,27111
7658148,57390,4,2021-08-21,3,2021-08-22,2021-09-02,6435
7658149,57181,3,2021-08-21,7,2021-08-31,2021-09-06,1275
7658150,57396,4,2021-08-21,4,2021-08-31,2021-09-01,10279.4
7658151,57512,3,2021-08-21,5,2021-08-28,2021-09-14,11738
7658152,57239,6,2021-08-21,3,2021-08-26,2021-08-29,20236.5
7658153,57483,4,2021-08-21,8,2021-08-23,2021-08-27,31011
7658154,57518,3,2021-08-21,8,2021-08-31,2021-09-04,7668
7658155,57495,4,2021-08-21,5,2021-08-23,2021-09-03,11561
7658156,57479,3,2021-08-21,1,2021-08-23,2021-09-09,12606.55
7658157,57204,4,2021-08-21,2,2021-08-23,2021-09-05,26633.4
7658158,57284,4,2021-08-21,4,2021-08-31,2021-09-19,150
7658159,57222,2,2021-08-22,2,2021-08-24,2021-09-09,6632
7658160,57362,6,2021-08-22,6,2021-08-27,2021-08-28,1984.2
7658161,57083,5,2021-08-22,5,2021-08-28,2021-09-03,17870.4
7658162,57471,3,2021-08-22,2,2021-08-25,2021-09-13,12060
7658163,57373,4,2021-08-22,7,2021-08-25,2021-08-26,10351.1
7658164,57410,3,2021-08-22,6,2021-08-31,2021-09-14,23173
7658165,57312,5,2021-08-23,7,2021-08-25,2021-09-13,15820.4
7658166,57486,6,2021-08-23,2,2021-08-26,2021-09-06,23374.5
7658167,57523,4,2021-08-23,3,2021-08-30,2021-09-14,12631
7658168,57470,4,2021-08-23,1,2021-08-31,2021-09-14,25034
7658169,57295,5,2021-08-23,5,2021-08-25,2021-09-06,17389.5
7658170,57509,3,2021-08-23,2,2021-09-01,2021-09-21,17225.2
7658171,57383,4,2021-08-23,1,2021-09-01,2021-09-05,20449.9
7658172,57320,6,2021-08-23,1,2021-08-26,2021-08-27,77480.68
7658173,57228,6,2021-08-24,4,2021-08-29,2021-09-01,29400.83
7658174,57342,3,2021-08-24,1,2021-08-28,2021-09-17,6019
7658175,57341,6,2021-08-24,4,2021-08-29,2021-09-02,7970.35
7658176,57432,4,2021-08-24,1,2021-09-02,2021-09-04,12836.5
7658177,57229,4,2021-08-24,3,2021-08-29,2021-09-08,975
7658178,57514,4,2021-08-24,7,2021-08-29,2021-09-14,20535
7658179,57173,6,2021-08-24,2,2021-09-02,2021-09-21,12206
7658180,57476,4,2021-08-24,8,2021-08-27,2021-08-28,63057.8
7658181,57285,5,2021-08-24,3,2021-08-25,2021-08-31,19645
7658182,57486,3,2021-08-24,5,2021-08-30,2021-09-14,14339.48
7658183,57216,4,2021-08-24,2,2021-08-25,2021-09-04,7215
7658184,57345,5,2021-08-24,8,2021-08-28,2021-09-06,14292
7658185,57227,6,2021-08-24,3,2021-09-01,2021-09-12,11744
7658186,57457,4,2021-08-24,5,2021-08-26,2021-09-06,11175.8
7658187,57091,4,2021-08-24,1,2021-09-01,2021-09-12,6355.92
7658188,57201,5,2021-08-24,8,2021-09-01,2021-09-07,1860
7658189,57211,5,2021-08-25,5,2021-09-04,2021-09-11,10566.5
7658190,57371,5,2021-08-25,5,2021-08-31,2021-09-02,81080.99
7658191,57490,5,2021-08-25,5,2021-08-31,2021-09-13,20916
7658192,57273,3,2021-08-25,4,2021-08-27,2021-09-05,21496.2
7658193,57511,4,2021-08-25,8,2021-08-30,2021-09-07,35673.6
7658194,57265,4,2021-08-25,7,2021-08-27,2021-09-04,20653
7658195,57489,3,2021-08-25,6,2021-08-31,2021-09-12,29530.75
7658196,57482,4,2021-08-25,3,2021-09-03,2021-09-12,21848.96
7658197,57522,6,2021-08-25,5,2021-08-29,2021-09-14,53035.75
7658198,57379,6,2021-08-25,5,2021-09-03,2021-09-17,23086.24
7658199,57489,4,2021-08-26,1,2021-09-03,2021-09-05,8290
7658200,57431,3,2021-08-26,5,2021-08-31,2021-09-02,6833.6
7658201,57124,5,2021-08-26,4,2021-08-30,2021-09-08,34496.28
7658202,57419,3,2021-08-26,7,2021-09-03,2021-09-13,109933.9
7658203,57480,3,2021-08-26,5,2021-08-29,2021-09-17,27741.05
7658204,57487,6,2021-08-26,5,2021-09-05,2021-09-20,9440
7658205,57399,4,2021-08-26,5,2021-09-05,2021-09-17,23205.5
7658206,57332,4,2021-08-26,2,2021-09-04,2021-09-18,1592
7658207,57524,2,2021-08-26,3,2021-09-05,2021-09-15,27365.21
7658208,57391,4,2021-08-26,1,2021-09-03,2021-09-16,117204.17
7658209,57303,4,2021-08-27,7,2021-09-04,2021-09-12,10553.75
7658210,57283,3,2021-08-27,2,2021-08-28,2021-09-07,16084.75
7658211,57300,5,2021-08-27,6,2021-08-28,2021-09-08,35625.4
7658212,57180,4,2021-08-27,3,2021-08-30,2021-09-02,18606.01
7658213,57490,3,2021-08-27,3,2021-09-02,2021-09-07,5076
7658214,57184,4,2021-08-27,8,2021-09-04,2021-09-23,4603
7658215,57460,5,2021-08-27,7,2021-09-01,2021-09-04,15811.66
7658216,57410,5,2021-08-27,5,2021-08-28,2021-09-08,11435.25
7658217,57500,4,2021-08-27,8,2021-08-29,2021-09-14,10526
7658218,57494,4,2021-08-27,5,2021-08-29,2021-09-13,10155
7658219,57458,4,2021-08-27,3,2021-09-01,2021-09-11,7816.5
7658220,57512,4,2021-08-27,3,2021-09-04,2021-09-20,9720
7658221,57437,4,2021-08-27,8,2021-08-31,2021-09-20,12738.68
7658222,57491,4,2021-08-27,6,2021-09-04,2021-09-14,3038.4
7658223,57453,6,2021-08-27,3,2021-08-31,2021-09-18,9859
7658224,57331,3,2021-08-27,4,2021-08-29,2021-09-04,10374
7658225,57430,4,2021-08-27,7,2021-09-05,2021-09-21,116361.2
7658226,57414,4,2021-08-27,5,2021-08-31,2021-09-17,1943
7658227,57421,6,2021-08-28,5,2021-09-03,2021-09-15,18762.05
7658228,57261,5,2021-08-28,7,2021-09-06,2021-09-19,5533
7658229,57228,4,2021-08-28,5,2021-09-05,2021-09-08,21305.28
7658230,57485,5,2021-08-28,7,2021-08-29,2021-09-02,600
7658231,57357,6,2021-08-28,5,2021-09-06,2021-09-12,10250.4
7658232,57187,4,2021-08-28,2,2021-09-01,2021-09-02,27277.7
7658233,57239,3,2021-08-28,8,2021-09-03,2021-09-17,21516.7
7658234,57087,3,2021-08-28,4,2021-08-30,2021-09-02,2940
7658235,57312,3,2021-08-28,4,2021-09-02,2021-09-14,2240
7658236,57084,4,2021-08-28,1,2021-09-06,2021-09-07,14059.6
7658237,57282,4,2021-08-28,3,2021-08-31,2021-09-17,7097
7658238,57365,4,2021-08-28,1,2021-09-05,2021-09-14,80628
7658239,57527,4,2021-08-28,6,2021-09-06,2021-09-21,39168.22
7658240,57226,3,2021-08-28,3,2021-09-03,2021-09-05,247
7658241,57115,1,2021-08-29,4,2021-08-30,2021-09-04,20176.575
7658242,57326,5,2021-08-29,3,2021-09-05,2021-09-09,8405.8
7658243,57283,4,2021-08-29,4,2021-09-01,2021-09-21,67599.55
7658244,57409,4,2021-08-29,2,2021-09-01,2021-09-08,9009.35
7658245,57141,4,2021-08-29,7,2021-08-30,2021-09-12,31939.05
7658246,57447,4,2021-08-29,8,2021-08-31,2021-09-12,5533.9
7658247,57458,4,2021-08-29,7,2021-08-30,2021-08-31,1568
7658248,57150,4,2021-08-29,6,2021-09-07,2021-09-14,14646
7658249,57529,3,2021-08-29,7,2021-09-01,2021-09-04,7001.6
7658250,57511,2,2021-08-29,2,2021-09-05,2021-09-14,18252.64
7658251,57224,4,2021-08-29,3,2021-09-04,2021-09-14,28373.96
7658252,57531,4,2021-08-29,7,2021-09-02,2021-09-04,8522
7658253,57457,4,2021-08-29,4,2021-09-01,2021-09-15,4400
7658254,57530,4,2021-08-29,5,2021-09-08,2021-09-17,4428
7658255,57522,4,2021-08-29,5,2021-09-08,2021-09-21,28603.75
7658256,57236,4,2021-08-29,7,2021-09-03,2021-09-08,20731.5
7658257,57492,3,2021-08-29,5,2021-09-05,2021-09-07,8589.5
7658258,57397,4,2021-08-29,3,2021-08-31,2021-09-09,18618.75
7658259,57104,3,2021-08-29,7,2021-09-06,2021-09-24,13815
7658260,57458,5,2021-08-29,2,2021-09-04,2021-09-08,4713
7658261,57516,4,2021-08-29,3,2021-09-03,2021-09-06,3584
7658262,57515,6,2021-08-30,4,2021-09-05,2021-09-19,5827
7658263,57459,4,2021-08-30,5,2021-08-31,2021-09-12,8314.5
7658264,57415,4,2021-08-30,4,2021-09-09,2021-09-26,11892
7658265,57400,3,2021-08-30,4,2021-09-08,2021-09-26,29218.5
7658266,57297,6,2021-08-30,8,2021-09-03,2021-09-22,3853
7658267,57391,5,2021-08-30,4,2021-09-09,2021-09-20,5490.38
7658268,57234,3,2021-08-30,2,2021-08-31,2021-09-13,35586.64
7658269,57177,4,2021-08-30,8,2021-09-06,2021-09-19,13274.1
7658270,57161,5,2021-08-30,2,2021-09-04,2021-09-11,6953
7658271,57478,3,2021-08-30,8,2021-09-08,2021-09-14,3915.6
7658272,57303,6,2021-08-30,7,2021-09-02,2021-09-22,11880
7658273,57462,3,2021-08-30,5,2021-09-01,2021-09-20,24755.32
7658274,57371,4,2021-08-30,6,2021-09-09,2021-09-10,449
7658275,57471,4,2021-08-30,8,2021-09-02,2021-09-17,6291.04
7658276,57435,6,2021-08-30,3,2021-09-03,2021-09-22,13314.3
7658277,57206,4,2021-08-30,8,2021-09-02,2021-09-22,83068.5
7658278,57372,6,2021-08-30,1,2021-09-01,2021-09-21,12922
7658279,57416,4,2021-08-31,6,2021-09-05,2021-09-12,1372
7658280,57456,3,2021-08-31,7,2021-09-05,2021-09-10,8119.3
7658281,57329,1,2021-08-31,5,2021-09-02,2021-09-19,42226.2175
7658282,57210,3,2021-08-31,6,2021-09-08,2021-09-20,7733.75
7658283,57153,5,2021-08-31,5,2021-09-10,2021-09-30,36564.55
7658284,57467,4,2021-08-31,3,2021-09-06,2021-09-07,2351.5
7658285,57508,4,2021-08-31,2,2021-09-09,2021-09-13,3250
7658286,57459,4,2021-08-31,5,2021-09-08,2021-09-12,29708.05
7658287,57334,4,2021-08-31,1,2021-09-05,2021-09-20,5011.5
7658288,57200,3,2021-08-31,5,2021-09-01,2021-09-09,1210
7658289,57406,6,2021-08-31,8,2021-09-07,2021-09-15,51371.32
7658290,57436,4,2021-08-31,3,2021-09-02,2021-09-21,16153
7658291,57357,4,2021-08-31,1,2021-09-09,2021-09-15,14900.1
7658292,57508,4,2021-09-01,8,2021-09-07,2021-09-17,4200
7658293,57418,4,2021-09-01,3,2021-09-08,2021-09-25,33931
7658294,57208,3,2021-09-01,5,2021-09-05,2021-09-23,9617.696
7658295,57456,4,2021-09-01,5,2021-09-03,2021-09-20,2850
7658296,57428,4,2021-09-01,2,2021-09-09,2021-09-22,28080.25
7658297,57429,5,2021-09-01,2,2021-09-11,2021-09-19,64307.6
7658298,57413,5,2021-09-01,4,2021-09-03,2021-09-13,19974.45
7658299,57524,3,2021-09-01,6,2021-09-09,2021-09-13,18992.688
7658300,57464,4,2021-09-01,8,2021-09-09,2021-09-10,26399
7658301,57096,1,2021-09-02,2,2021-09-07,2021-09-19,4780.818
7658302,57521,4,2021-09-02,7,2021-09-05,2021-09-16,18919
